Symbol,Date,Total_Revenue,Gross_Profit,Operating_Income,Net_Income,EPS,Cost_of_Revenue,R&D_Expenses,SG&A_Expenses,Tax_Provision,Operating_Expenses,Market_Price,Industry,Discount_Rate,Gross_Profit_Margin,Operating_Margin,Net_Profit_Margin,Total_Revenue_YoY_Change,Gross_Profit_YoY_Change,Operating_Income_YoY_Change,Net_Income_YoY_Change,P/E_Ratio,P/S_Ratio,Total_Revenue_Rolling_Mean,Gross_Profit_Rolling_Mean,Lag_1_Total_Revenue,Lag_1_Net_Income,Lag_2_Total_Revenue,Lag_2_Net_Income,Lag_3_Total_Revenue,Lag_3_Net_Income
BEN,2022-09-30,0.0127680617164898,0.0749027454778642,0.2056365613373159,0.1962345588355281,,,,,0.2326265979974379,,,3,11.0,5.866414741802837,16.105542556372413,15.369173739354148,-0.01782683520266104,-0.010405754100781706,-0.003766818989591192,-0.021931501167131384,,,0.01288393442622945,0.0752965531187968,0.0129998071359691,0.2006347807640214,,,,
BEN,2023-09-30,0.0121109353905496,0.0722472047640081,0.2023063721637059,0.1928966563861555,,,,,0.2304331912891166,,,3,11.0,5.965452083939281,16.70443823204354,15.927477949942375,-0.05146641209382086,-0.03545318261586128,-0.016194538325056573,-0.017009758470577174,,,0.012626268081002832,0.07428010366720057,0.0127680617164898,0.1962345588355281,0.0129998071359691,0.2006347807640214,,
BEN,2024-09-30,0.0130808100289296,0.0745967462974099,0.2004788293245297,0.1894861376283023,,,,,0.2278973098742516,,,3,11.0,5.70276199504704,15.326178492092577,14.485810680625557,0.08008255408057185,0.032520864178433584,-0.009033540662265138,-0.01768054885837811,,,0.012739903567984524,0.0743592643247529,0.0121109353905496,0.1928966563861555,0.0127680617164898,0.1962345588355281,0.0129998071359691,0.2006347807640214
BF-B,2021-04-30,0.005340019286403,0.049598475857995,0.1996999947597338,0.1930614709289991,,,,,0.2269221719693602,,,1,9.0,9.288070547663544,37.39686769825327,36.1537029314821,,,,,,,0.005340019286403,0.049598475857995,,,,,,
BF-B,2022-04-30,0.0060682738669238,0.0511790281466028,0.2007807996646229,0.1925311271030172,,,,,0.2294841964915949,,,1,9.0,8.433869213708885,33.086970704966724,31.727494725055532,0.13637676971974888,0.031866952789699976,0.005412142880571791,-0.0027470205392610136,,,0.0057041465766633995,0.0503887520022989,0.005340019286403,0.1930614709289991,,,,
BF-B,2023-04-30,0.0065234329797492,0.051727165808982,0.2002764240423413,0.1920823746348786,,,,,0.2283861859820658,,,1,9.0,7.929439295162453,30.701077893198672,29.444983221436175,0.07500635647087806,0.010710200686286031,-0.0025120709904735694,-0.0023308047633175955,,,0.005977242044358667,0.05083488993785993,0.0060682738669238,0.1925311271030172,0.005340019286403,0.1930614709289991,,
BF-B,2024-04-30,0.0064462873674059,0.0518974610050609,0.2004074306974794,0.194048726358904,,,,,0.2294319102768555,,,1,9.0,8.050752013859624,31.088814270178418,30.10240085480282,-0.011825922421949353,0.003292181069957989,0.000654129190515329,0.01023702319259212,,,0.006094503375120475,0.051100532704660175,0.0065234329797492,0.1920823746348786,0.0060682738669238,0.1925311271030172,0.005340019286403,0.1930614709289991
BHF,2020-12-31,0.012753712632594,0.0945062702541786,0.2208951686832046,0.1770369282485599,,,,,0.2127787508823298,,,3,11.0,7.41009876705657,17.320067892910988,13.881207249104534,,,,,,,0.012753712632594,0.0945062702541786,,,,,,
BHF,2021-12-31,0.0055313404050144,0.0945062702541786,0.2208951686832046,0.1990992314094091,,,,,0.231706360618023,,,3,11.0,17.085600113944274,39.935196988229755,35.99475295877958,-0.5662956690055694,0.0,0.0,0.12461978062494228,,,0.009142526518804199,0.0945062702541786,0.012753712632594,0.1770369282485599,,,,
BHF,2022-12-31,0.0102295081967213,0.0945062702541786,0.2208951686832046,0.2173430590231882,,,,,0.2444380539070873,,,3,11.0,9.238593726770674,21.59391873345432,21.246677244254,0.8493723849372583,0.0,0.0,0.09163183345627379,,,0.009504853744776567,0.0945062702541786,0.0055313404050144,0.1990992314094091,0.012753712632594,0.1770369282485599,,
BHF,2023-12-31,0.0060945033751205,0.0945062702541786,0.2208951686832046,0.1766208123235586,,,,,0.2126741784528509,,,3,11.0,15.506804154048078,36.24498258298808,28.980345313217008,-0.40422322775264286,0.0,0.0,-0.18736391620992576,,,0.00865226615236255,0.0945062702541786,0.0102295081967213,0.2173430590231882,0.0055313404050144,0.1990992314094091,0.012753712632594,0.1770369282485599
BIIB,2020-12-31,0.020743837994214,0.1003964685033713,0.2220189435623329,0.2183352099345637,,,,,0.2482105043005411,,,4,8.0,4.839821277594557,10.702886496908615,10.52530442994508,,,,,,,0.020743837994214,0.1003964685033713,,,,,,
BIIB,2021-12-31,0.0169437994214079,0.0856691270774683,0.211287533406697,0.1983902025097501,,,,,0.2236412119944576,,,4,8.0,5.056075378774157,12.469902892012671,11.708719961538907,-0.18318878955119255,-0.1466918273665021,-0.048335560846513914,-0.09135039387733768,,,0.01884381870781095,0.0930327977904198,0.020743837994214,0.2183352099345637,,,,
BIIB,2022-12-31,0.0156966634522661,0.0804703340446705,0.2119026096525703,0.2105538421370408,,,,,0.2388120572011189,,,4,8.0,5.126588481009519,13.499850480770695,13.41392346069849,-0.07360426892011529,-0.060684557087837154,0.002911086309523858,0.061311695201747174,,,0.017794766955962667,0.08884530987517003,0.0169437994214079,0.1983902025097501,0.020743837994214,0.2183352099345637,,
BIIB,2023-12-31,0.0151754676952748,0.0773150833648202,0.2048885133364775,0.1951673438749367,,,,,0.2258058612846722,,,4,8.0,5.094741389017873,13.501298111574766,12.860713606586646,-0.03320423850433363,-0.03921011037556732,-0.03310056599865807,-0.07307631200616915,,,0.0171399421407907,0.08596275324758257,0.0156966634522661,0.2105538421370408,0.0169437994214079,0.1983902025097501,0.020743837994214,0.2183352099345637
BK,2020-12-31,0.0238719382835101,0.0945062702541786,0.2208951686832046,0.2152053654476917,,,,,0.2442811952628689,,,3,11.0,3.958885496929264,9.25334030524833,9.014993373887366,,,,,,,0.0238719382835101,0.0945062702541786,,,,,,
BK,2021-12-31,0.0241203471552555,0.0945062702541786,0.2208951686832046,0.2163639627290677,,,,,0.2451962040208098,,,3,11.0,3.9181140157672627,9.15804267912763,8.970184439568685,0.010405894519130543,0.0,0.0,0.005383682135274626,,,0.0239961427193828,0.0945062702541786,0.0238719382835101,0.2152053654476917,,,,
BK,2022-12-31,0.0247390549662487,0.0945062702541786,0.2208951686832046,0.2066872276888431,,,,,0.242346605317508,,,3,11.0,3.820124510944851,8.929005937557848,8.354693741164523,0.02565086675621875,0.0,0.0,-0.044724338185383794,,,0.024243780135004767,0.0945062702541786,0.0241203471552555,0.2163639627290677,0.0238719382835101,0.2152053654476917,,
BK,2023-12-31,0.026681581485053,0.0945062702541786,0.2208951686832046,0.2125046915030759,,,,,0.2431831847533397,,,3,11.0,3.542004071502318,8.278938368287873,7.964471357221492,0.07852064363228406,0.0,0.0,0.0281462182220118,,,0.024853230472516825,0.0945062702541786,0.0247390549662487,0.2066872276888431,0.0241203471552555,0.2163639627290677,0.0238719382835101,0.2152053654476917
BLK,2020-12-31,0.0250028929604628,0.0809381136613999,0.2342464497196457,0.2259346290040958,,,,,0.2546338657812868,,,3,11.0,3.23714994858346,9.368773849092616,9.036339489248999,,,,,,,0.0250028929604628,0.0809381136613999,,,,,,
BLK,2021-12-31,0.0298923818707811,0.0887770144059092,0.241943090709008,0.2338408315791191,,,,,0.2737183341611984,,,3,11.0,2.9698876051321306,8.093804359748932,7.822756734139392,0.19555692687442505,0.09685054901702927,0.032857023013898035,0.03499331912895909,,,0.02744763741562195,0.08485756403365455,0.0250028929604628,0.2259346290040958,,,,
BLK,2022-12-31,0.0275764705882352,0.0833009595069954,0.2353993082848609,0.2279417764070429,,,,,0.2561501660087317,,,3,11.0,3.020725920688837,8.53623771510804,8.265806738310031,-0.0774749664498845,-0.061683251408703565,-0.027046783625730875,-0.02522679692951857,,,0.027490581806493036,0.0843386958581015,0.0298923818707811,0.2338408315791191,0.0250028929604628,0.2259346290040958,,
BLK,2023-12-31,0.0275548698167791,0.082875221516798,0.2343774563747838,0.2305853364011683,,,,,0.2609343546573945,,,3,11.0,3.0076433700417073,8.505845171224992,8.368224489333535,-0.0007833044256692068,-0.005110841372261032,-0.004340929960764961,0.011597522998174403,,,0.02750665380906455,0.08397282727277562,0.0275764705882352,0.2279417764070429,0.0298923818707811,0.2338408315791191,0.0250028929604628,0.2259346290040958
BMY,2020-12-31,0.0656015429122468,0.2020712153223102,0.2071542734370906,0.1121391622199376,,,,,0.2777966589108781,,,4,8.0,3.0802814438772383,3.157765263451114,1.709398243421542,,,,,,,0.0656015429122468,0.2020712153223102,,,,,,
BMY,2021-12-31,0.0715679845708775,0.2324050471238738,0.2488143897710003,0.2427587669914002,,,,,0.2506078272463465,,,4,8.0,3.247332568010365,3.4766158536235774,3.39200228212356,0.09094971541464836,0.15011456111242838,0.2011067193675884,1.164799185098953,,,0.06858476374156215,0.217238131223092,0.0656015429122468,0.1121391622199376,,,,
BMY,2022-12-31,0.0712192864030858,0.2301539575007051,0.2525284284441649,0.237316623423247,,,,,0.2580324697393532,,,4,8.0,3.2316240322611964,3.545787120288014,3.3321960301607927,-0.004872264740756749,-0.00968606168853492,0.014926944846650025,-0.02241790743790517,,,0.06946293796207004,0.22154340664896302,0.0715679845708775,0.2427587669914002,0.0656015429122468,0.1121391622199376,,
BMY,2023-12-31,0.0694403085824493,0.2210591296851135,0.2465741759681392,0.2511708359850524,,,,,0.2327259418054429,,,4,8.0,3.183441061795412,3.550879611592907,3.61707545822362,-0.024978877358695528,-0.03951627820939707,-0.02357854326623754,0.05837860138898421,,,0.06945728061716486,0.22142233740800066,0.0712192864030858,0.237316623423247,0.0715679845708775,0.2427587669914002,0.0656015429122468,0.1121391622199376
BRK-B,2020-12-31,0.4417743490838958,0.0945062702541786,0.2208951686832046,0.5326283840015665,,,,,0.5474889545371362,,,3,11.0,0.2139243042294229,0.5000180955306104,1.2056571077657046,,,,,,,0.4417743490838958,0.0945062702541786,,,,,,
BRK-B,2021-12-31,0.5473126325940212,0.0945062702541786,0.2208951686832046,0.919501966351724,,,,,0.7689733601735902,,,3,11.0,0.172673285113593,0.4035996166144725,1.6800305923758585,0.2388963590325679,0.0,0.0,0.7263480392156862,,,0.4945434908389585,0.0945062702541786,0.4417743490838958,0.5326283840015665,,,,
BRK-B,2022-12-31,0.3612281581485053,0.0945062702541786,0.2208951686832046,0.0,,,,,0.0,,,3,11.0,0.26162487093635134,0.611511488515776,0.0,-0.3399966734982113,0.0,0.0,-1.0,,,0.4501050466088074,0.0945062702541786,0.5473126325940212,0.919501966351724,0.4417743490838958,0.5326283840015665,,
BRK-B,2023-12-31,0.67785843780135,0.0945062702541786,0.2208951686832046,0.9707902938920708,,,,,0.8240568874016365,,,3,11.0,0.13941888893603205,0.32587212368364604,1.4321431138938865,0.8765382003323068,0.0,0.0,inf,,,0.507043394406943,0.0945062702541786,0.3612281581485053,0.0,0.5473126325940212,0.919501966351724,0.4417743490838958,0.5326283840015665
BSX,2020-12-31,0.0152948891031822,0.0725297883550016,0.1973746266310328,0.1850247221814265,,,,,0.2223209850722856,,,4,8.0,4.74209311788415,12.904613122691275,12.0971600992472,,,,,,,0.0152948891031822,0.0725297883550016,,,,,,
BSX,2021-12-31,0.0183421407907425,0.0819705282876285,0.2048420059739034,0.1941874316672378,,,,,0.2232098507228569,,,4,8.0,4.468972800001624,11.167835222227149,10.586955682144067,0.19923332997074805,0.13016362168904472,0.037833532457188346,0.04952154165013023,,,0.01681851494696235,0.07725015832131504,0.0152948891031822,0.1850247221814265,,,,
BSX,2022-12-31,0.0195672131147541,0.0848921552453581,0.2062110255200964,0.1913888480932099,,,,,0.2338500954223418,,,4,8.0,4.33848983743871,10.538599662136294,9.781098972591995,0.06679004037685221,0.035642407323249525,0.006683294960348141,-0.014411764705882568,,,0.017734747669559597,0.0797974906293294,0.0183421407907425,0.1941874316672378,0.0152948891031822,0.1850247221814265,,
BSX,2023-12-31,0.0219710703953712,0.0911132516271173,0.2087263532987475,0.1986912746201922,,,,,0.2325429400538547,,,4,8.0,4.146964621546739,9.500053913746568,9.04331336820312,0.12285128528622913,0.07328234704112258,0.01219783361392568,0.038154921771752726,,,0.0187938283510125,0.08262643087877637,0.0195672131147541,0.1913888480932099,0.0183421407907425,0.1941874316672378,0.0152948891031822,0.1850247221814265
BWA,2020-12-31,0.0156837029893924,0.0486192784805411,0.1989270554944191,0.1897733392079111,,,,,0.2326475124833337,,,0,8.5,3.0999871977570943,12.683679079421648,12.100033986633349,,,,,,,0.0156837029893924,0.0486192784805411,,,,,,
BWA,2021-12-31,0.0182109932497589,0.050018892123315,0.2001388670544463,0.1900752272319315,,,,,0.2239680008365794,,,0,8.5,2.746631742558974,10.990002813662896,10.437389362848068,0.16114117068372313,0.02878721541155871,0.006091738285751713,0.0015907820628568992,,,0.01694734811957565,0.04931908530192805,0.0156837029893924,0.1897733392079111,,,,
BWA,2022-12-31,0.0194946962391514,0.0510619501992985,0.1999882094010376,0.193395995496157,,,,,0.2273666047946458,,,0,8.5,2.6192739590756107,10.25859582256015,9.920441597225702,0.07049055324917508,0.020853282264069017,-0.0007527655953389889,0.01747081043956067,,,0.01779646415943423,0.049900040267718195,0.0182109932497589,0.1900752272319315,0.0156837029893924,0.1897733392079111,,
BWA,2023-12-31,0.0219062680810028,0.0521209734499145,0.2010690143059267,0.1907932311809533,,,,,0.2298240568874016,,,0,8.5,2.3792721451772065,9.178606486619897,8.709526902321162,0.12370399683418598,0.020739968733715752,0.005404343126657718,-0.01345821204066977,,,0.018823915139826376,0.050455273563267275,0.0194946962391514,0.193395995496157,0.0182109932497589,0.1900752272319315,0.0156837029893924,0.1897733392079111
BXP,2020-12-31,0.0042672108003857,0.0476897966568924,0.1988343879369072,0.1928144694113999,,,,,0.2427391005829943,,,8,9.5,11.175870817673658,46.595867239306564,45.18512874826151,,,,,,,0.0042672108003857,0.0476897966568924,,,,,,
BXP,2021-12-31,0.0044568887174541,0.0483237737415451,0.1992681706230676,0.1898157259183107,,,,,0.2427391005829943,,,8,9.5,10.842490536570766,44.71015169005503,42.58928996251421,0.04445009303296077,0.013293767830756087,0.0021816280909017216,-0.015552481627771009,,,0.0043620497589199,0.04800678519921875,0.0042672108003857,0.1928144694113999,,,,
BXP,2022-12-31,0.0047962676952748,0.0489547227647425,0.1998469187234711,0.1926204451624483,,,,,0.2427391005829943,,,8,9.5,10.20683703976153,41.66717360675194,40.160486736846366,0.07614706117557346,0.013056700136292454,0.0029043680111775494,0.014776010947294527,,,0.0045067890710382,0.04832276438772667,0.0044568887174541,0.1898157259183107,0.0042672108003857,0.1928144694113999,,
BXP,2023-12-31,0.0050508297010607,0.0494036847623051,0.1996977348949326,0.18724576132896,,,,,0.2427391005829943,,,8,9.5,9.781300832995829,39.53760999959968,37.07227770709384,0.053075020403196005,0.009170963948057498,-0.0007464905112944953,-0.027902976908580568,,,0.004642799228543825,0.04859299448137128,0.0047962676952748,0.1926204451624483,0.0044568887174541,0.1898157259183107,0.0042672108003857,0.1928144694113999
C,2020-12-31,0.1164806171648987,0.0945062702541786,0.2208951686832046,0.275827744325321,,,,,0.2882800449661447,,,3,11.0,0.8113476091939694,1.896411386372454,2.3680141043109217,,,,,,,0.1164806171648987,0.0945062702541786,,,,,,
C,2021-12-31,0.1109153326904532,0.0945062702541786,0.2208951686832046,0.3648031200535239,,,,,0.3647747771300096,,,3,11.0,0.8520577629959453,1.9915656683795684,3.289023358669721,-0.04777863141441696,0.0,0.0,0.32257587410518873,,,0.11369797492767594,0.0945062702541786,0.1164806171648987,0.275827744325321,,,,
C,2022-12-31,0.116189006750241,0.0945062702541786,0.2208951686832046,0.3068161420342357,,,,,0.3174818958981464,,,3,11.0,0.8133839241549637,1.901170987355449,2.6406641266308895,0.04754684435294254,0.0,0.0,-0.15895417235132303,,,0.11452831886853097,0.0945062702541786,0.1109153326904532,0.3648031200535239,0.1164806171648987,0.275827744325321,,
C,2023-12-31,0.1210970106075216,0.0945062702541786,0.2208951686832046,0.2609862763336107,,,,,0.3145015816579958,,,3,11.0,0.7804178631665464,1.8241174375404798,2.1551834766547104,0.04224155102582805,0.0,0.0,-0.1493724071907243,,,0.11617049180327862,0.0945062702541786,0.116189006750241,0.3068161420342357,0.1109153326904532,0.3648031200535239,0.1164806171648987,0.275827744325321
CAG,2021-05-31,0.0172570106075216,0.0553736116950225,0.2045289000681234,0.19629085687244,,,,,0.2273352330658021,,,1,9.0,3.2087603672728515,11.851931062670724,11.374557351600927,,,,,,,0.0172570106075216,0.0553736116950225,,,,,,
CAG,2022-05-31,0.017798881388621,0.0535620965467327,0.2017109469161033,0.1929407157193909,,,,,0.2298632715484562,,,1,9.0,3.009295661747343,11.33278785963814,10.840047276383324,0.031400037551302384,-0.03271441202475578,-0.013777774930982978,-0.017067229755006852,,,0.0175279459980713,0.054467854120877596,0.0172570106075216,0.19629085687244,,,,
CAG,2023-05-31,0.0189423336547733,0.0558291513445337,0.1999377718388094,0.1912713565379155,,,,,0.2279861964393087,,,1,9.0,2.947321716638924,10.555076026148809,10.097560312465344,0.0642429285968118,0.04232572927430134,-0.008790673507826141,-0.008652187151120927,,,0.0179994085503053,0.054921619862096295,0.017798881388621,0.1929407157193909,0.0172570106075216,0.19629085687244,,
CAG,2024-05-31,0.0185934811957569,0.056194221671128,0.1984803228003982,0.1885266232600642,,,,,0.2291312645421034,,,1,9.0,3.0222539329510676,10.674726303845251,10.139393547405565,-0.018416551274741844,0.006539062797880968,-0.007289513257085822,-0.01434994411882684,,,0.0181479267116682,0.055239770314354224,0.0189423336547733,0.1912713565379155,0.017798881388621,0.1929407157193909,0.0172570106075216,0.19629085687244
CAH,2021-06-30,0.2506723240115718,0.0745254351840518,0.2046454959911963,0.1906790032799725,,,,,0.2147133408276907,,,4,8.0,0.297302207086138,0.8163864790344755,0.7606703453675651,,,,,,,0.2506723240115718,0.0745254351840518,,,,,,
CAH,2022-06-30,0.2797701060752169,0.0729608480700764,0.2036891474086883,0.1780405019500334,,,,,0.2262685942851167,,,4,8.0,0.26078857778486414,0.7280590134026897,0.6363814363431909,0.11607895757292241,-0.020994001713796395,-0.004673196338262686,-0.06628155755241749,,,0.26522121504339435,0.07374314162706411,0.2506723240115718,0.1906790032799725,,,,
CAH,2023-06-30,0.3162646094503375,0.0750363207722887,0.2046127443274118,0.1883862861245736,,,,,0.2309482105043005,,,4,8.0,0.23725803814312496,0.6469669327941096,0.5956603442035001,0.13044461356893144,0.028446389496718627,0.004534345253409011,0.05810916090005014,,,0.28223567984570874,0.07417420134213897,0.2797701060752169,0.1780405019500334,0.2506723240115718,0.1906790032799725,,
CAH,2024-06-30,0.349974156219865,0.077910052206121,0.2068464077975161,0.1926453550039979,,,,,0.2313665002222164,,,4,8.0,0.2226165870292874,0.5910333780976917,0.5504559453326374,0.10658652837607763,0.038297872340425254,0.01091654128117292,0.022608168391875072,,,0.2991702989392478,0.07510816405813447,0.3162646094503375,0.1883862861245736,0.2797701060752169,0.1780405019500334,0.2506723240115718,0.1906790032799725
CAT,2020-12-31,0.06441350048216,0.1027252553097509,0.2227178640674946,0.2101548603971867,,,,,0.2485686648715066,,,5,10.0,1.5947783390253996,3.457627087495092,3.262590277257037,,,,,,,0.06441350048216,0.1027252553097509,,,,,,
CAT,2021-12-31,0.0786437801350048,0.1182966223012202,0.2379473877272965,0.2386384034203097,,,,,0.2678099918956367,,,5,10.0,1.5042082425100227,3.025635178253401,3.0344218323514993,0.2209207626712666,0.15158265554577044,0.06838034175465424,0.13553597080405333,,,0.0715286403085824,0.11051093880548556,0.06441350048216,0.2101548603971867,,,,
CAT,2022-12-31,0.0916906460945033,0.1316488300187857,0.2507270869360163,0.2404007767497266,,,,,0.2763065017908028,,,5,10.0,1.435793460143126,2.73448925943436,2.62186806385846,0.16589825587098472,0.11287057447478577,0.053708087870946386,0.007385120350109187,,,0.07824930890388937,0.11755690254325228,0.0786437801350048,0.2386384034203097,0.06441350048216,0.2101548603971867,,
CAT,2023-12-31,0.1034676952748312,0.1622540697891,0.2778258135513284,0.2700184396468725,,,,,0.2949726804527985,,,5,10.0,1.5681616311073738,2.6851454728296273,2.609688356637777,0.12844330018341887,0.23247635217074913,0.10808057057763154,0.12320119467825141,,,0.08455390549662482,0.1287311943547142,0.0916906460945033,0.2404007767497266,0.0786437801350048,0.2386384034203097,0.06441350048216,0.2101548603971867
CB,2020-12-31,0.0556250723240115,0.0945062702541786,0.2208951686832046,0.2145199980418073,,,,,0.2387127133931139,,,3,11.0,1.698986919130411,3.97114393661384,3.8565342763465695,,,,,,,0.0556250723240115,0.0945062702541786,,,,,,
CB,2021-12-31,0.0630449373191899,0.0945062702541786,0.2208951686832046,0.2552504038772213,,,,,0.2554443021097487,,,3,11.0,1.4990302833628537,3.5037733095813155,4.048705807809996,0.13339065793853355,0.0,0.0,0.1898676403468742,,,0.0593350048216007,0.0945062702541786,0.0556250723240115,0.2145199980418073,,,,
CB,2022-12-31,0.0664300867888138,0.0945062702541786,0.2208951686832046,0.2284965976403779,,,,,0.2546600088886565,,,3,11.0,1.422642582940183,3.3252277599071456,3.439655262935086,0.053694231663444114,0.0,0.0,-0.10481396240889918,,,0.061700032144005074,0.0945062702541786,0.0630449373191899,0.2552504038772213,0.0556250723240115,0.2145199980418073,,
CB,2023-12-31,0.0768771456123433,0.0945062702541786,0.2208951686832046,0.2593544491767431,,,,,0.2356278267234843,,,3,11.0,1.2293155462708125,2.8733528921206197,3.373622252893602,0.1572639646963201,0.0,0.0,0.13504731297982464,,,0.06549431051108963,0.0945062702541786,0.0664300867888138,0.2284965976403779,0.0630449373191899,0.2552504038772213,0.0556250723240115,0.2145199980418073
CBOE,2020-12-31,0.0052877145612343,0.0451298234783858,0.1975279044175444,0.1895138786899691,,,,,0.2272934040940105,,,3,11.0,8.53484486648448,37.3560074262851,35.84041394354904,,,,,,,0.0052877145612343,0.0451298234783858,,,,,,
CBOE,2021-12-31,0.0053921697203471,0.0447748644290587,0.1982752973851071,0.1900099541456568,,,,,0.2282057985412146,,,3,11.0,8.303682330343358,36.7709674710209,35.23812565258529,0.019754311225229415,-0.007865287784631025,0.003783733593319738,0.002617620720534397,,,0.005339942140790701,0.04495234395372225,0.0052877145612343,0.1895138786899691,,,,
CBOE,2022-12-31,0.0061076181292189,0.0457918460531427,0.1992506419326102,0.1876111682250615,,,,,0.2274424198060181,,,3,11.0,7.497496582845299,32.62329728497486,30.717566857614752,0.13268284308116063,0.022713226205191672,0.004919143031764994,-0.012624527653727347,,,0.005595834136933433,0.0452321779868624,0.0053921697203471,0.1900099541456568,0.0052877145612343,0.1895138786899691,,
CBOE,2023-12-31,0.0058221793635486,0.0463958618267352,0.1998722685112403,0.1919061373019369,,,,,0.2297508561867663,,,3,11.0,7.96881355411508,34.329459130475634,32.96122041574664,-0.04673487432109713,0.013190465675734453,0.003119822212870771,0.022892928590067196,,,0.005652420443587225,0.0455230989468306,0.0061076181292189,0.1876111682250615,0.0053921697203471,0.1900099541456568,0.0052877145612343,0.1895138786899691
CCI,2020-12-31,0.0090106075216972,0.0590551809652544,0.2050254152910968,0.1943098187040028,,,,,0.222791561004941,,,8,9.5,6.553962185463275,22.75378378177092,21.564563569782855,,,,,,,0.0090106075216972,0.0590551809652544,,,,,,
CCI,2021-12-31,0.0097820636451301,0.0615883220069288,0.2051957239427763,0.1946361841353763,,,,,0.2228177041123107,,,8,9.5,6.296045930716257,20.97673163728912,19.897251867940355,0.08561643835615551,0.0428944759844998,0.0008306709265175627,0.0016796136888515,,,0.00939633558341365,0.060321751486091604,0.0090106075216972,0.1943098187040028,,,,
CCI,2022-12-31,0.0107787849566055,0.0646270269119627,0.208831158622858,0.1993603237545079,,,,,0.222686988575462,,,8,9.5,5.995761783182965,19.3742763645063,18.495621218636067,0.10189274447949503,0.04933897865722092,0.017716912468875412,0.024271641165374502,,,0.009857152041144266,0.061756843294715306,0.0097820636451301,0.1946361841353763,0.0090106075216972,0.1943098187040028,,
CCI,2023-12-31,0.0107710703953712,0.0650687300767924,0.2091914269244877,0.1979487932638174,,,,,0.2229484196491594,,,8,9.5,6.041064414986581,19.42160056946489,18.377820030670737,-0.0007157171485800973,0.006834650856388569,0.0017251654590506593,-0.007080297945486258,,,0.010085631629700999,0.06258481499023458,0.0107787849566055,0.1993603237545079,0.0097820636451301,0.1946361841353763,0.0090106075216972,0.1943098187040028
CCL,2020-11-30,0.0086310511089681,0.0243468913144128,0.14854844626107,0.1021768574272612,,,,,0.2218242660322605,,,0,8.5,2.820848933348934,17.21093345244134,11.838286685742625,,,,,,,0.0086310511089681,0.0243468913144128,,,,,,
CCL,2021-11-30,0.0029438765670202,0.0238360057261759,0.1479261646491642,0.1081738222287495,,,,,0.2217196936027816,,,0,8.5,8.09680881094236,50.248765966059324,36.7453661069232,-0.6589202717197025,-0.020983606557378742,-0.004189081929622862,0.05869200670765862,,,0.00578746383799415,0.02409144852029435,0.0086310511089681,0.1021768574272612,,,,
CCL,2022-11-30,0.0187756991321118,0.0406473346140951,0.1642168422155845,0.1359801569817724,,,,,0.2226347023607225,,,0,8.5,2.164890602905783,8.746243804829982,7.2423485285406795,5.3778825995808015,0.7052913596785038,0.11012708674666727,0.257052345753507,,,0.010116875602700033,0.029610077218227934,0.0029438765670202,0.1081738222287495,0.0086310511089681,0.1021768574272612,,
CCL,2023-11-30,0.0333161041465766,0.0771756541730305,0.2057066498978148,0.1850899952677012,,,,,0.2226085592533528,,,0,8.5,2.3164669504420643,6.174390888946486,5.5555713973453935,0.7744268222532686,0.8986645718774542,0.25265257279617104,0.36115444617784775,,,0.015916682738669176,0.041501471456928576,0.0187756991321118,0.1359801569817724,0.0029438765670202,0.1081738222287495,0.0086310511089681,0.1021768574272612
CDNS,2020-12-31,0.0041394653809064,0.0511066154361951,0.1971831407535502,0.1905129159119465,,,,,0.2233694282502418,,,6,9.0,12.346187426020824,47.63492929861727,46.02355579314707,,,,,,,0.0041394653809064,0.0511066154361951,,,,,,
CDNS,2021-12-31,0.0046105982642237,0.0527235949315892,0.1979906264738248,0.1913721626605309,,,,,0.224163551279705,,,6,9.0,11.435304468121217,42.94250228005087,41.50701312354587,0.11381491085550222,0.031639338304702225,0.004095105277199362,0.004510175829661511,,,0.0043750318225650505,0.051915105183892155,0.0041394653809064,0.1905129159119465,,,,
CDNS,2022-12-31,0.0054954183220829,0.0554315918875625,0.1999275598700414,0.1926204859581273,,,,,0.2274034927191446,,,6,9.0,10.086873944575807,36.38077179068397,35.051105242361125,0.19191003144321428,0.05136214553440488,0.009782955035362084,0.006523014007062233,,,0.004748493989071,0.053087267418448936,0.0046105982642237,0.1913721626605309,0.0041394653809064,0.1905129159119465,,
CDNS,2023-12-31,0.0063104894889103,0.0579053956968532,0.2011622779437195,0.1941886065827907,,,,,0.2285634885362474,,,6,9.0,9.176054535644642,31.877444419681037,30.772352433840013,0.14831831155639263,0.04462804918734009,0.006175827257036026,0.008140985715321403,,,0.0051389928640308245,0.05429179948805,0.0054954183220829,0.1926204859581273,0.0046105982642237,0.1913721626605309,0.0041394653809064,0.1905129159119465
CF,2020-12-31,0.0063629701060752,0.0427174855914298,0.1968112980139391,0.1882802173593772,,,,,0.2230791351860082,,,7,9.0,6.713450618076022,30.93072806141722,29.58998930069027,,,,,,,0.0063629701060752,0.0427174855914298,,,,,,
CF,2021-12-31,0.0100875602700096,0.051157741247093,0.2072001257663889,0.1931756988299799,,,,,0.2296671982431831,,,7,9.0,5.071369080112005,20.540162360407063,19.14989290366798,0.5853540252182323,0.1975831568456483,0.05278572854955721,0.026001040041601975,,,0.0082252651880424,0.0469376134192614,0.0063629701060752,0.1882802173593772,,,,
